Province,StationID,Name,Latitude,Longitude,Postal Code,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,17:00,27.1,18.5,,,,99.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,18:00,24.6,19.9,,,,99.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,19:00,24.1,20.1,,,,99.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,20:00,23.2,20.5,,,,99.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,21:00,22.1,20.2,,,,99.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,22:00,21.8,20,,,,99.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,10,23:00,20.9,14.9,,,,99.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,0:00,20.5,14.4,,,,99.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,1:00,20.1,14,,,,99.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,2:00,19.6,13.3,,,,99.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,3:00,18.7,12.6,,,,99.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,4:00,18.1,11.9,,,,99.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,5:00,16.9,10.2,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,6:00,15.7,9,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,7:00,15.4,8.8,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,8:00,16.4,8.8,,,,100.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,9:00,18,8.9,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,10:00,19.7,7.6,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,11:00,20.3,7.3,,,,100.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,12:00,21.3,8.6,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,13:00,22.2,7.8,,,,100.66,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,14:00,21.4,7.5,,,,100.64,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,15:00,23,6.8,,,,100.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,16:00,22.5,8,,,,100.62,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,17:00,22.2,5.2,,,,100.67,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,18:00,21.6,5.7,,,,100.71,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,19:00,20.5,6.2,,,,100.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,20:00,18.9,8.8,,,,100.78,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,21:00,17.4,9.5,,,,100.8,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,22:00,17.6,9.2,,,,100.83,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,11,23:00,15.9,9.7,,,,100.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,0:00,15.1,10.3,,,,100.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,1:00,14.3,10,,,,100.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,2:00,15,10.4,,,,100.87,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,3:00,14.4,10.1,,,,100.87,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,4:00,14.2,10.1,,,,100.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,5:00,13.3,10.3,,,,100.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,6:00,13.3,10.2,,,,100.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,7:00,14.7,10.1,,,,101.01,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,8:00,17.8,8.6,,,,101.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,9:00,19.3,11.6,,,,101.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,10:00,20.1,11.4,,,,101.04,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,11:00,20.5,12.3,,,,101.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,12:00,21.1,12.1,,,,100.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,13:00,21.9,5.7,,,,100.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,14:00,22.9,4.5,,,,100.85,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,15:00,23.5,5.4,,,,100.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,16:00,22.8,8.5,,,,100.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,17:00,22.3,9.8,,,,100.72,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,18:00,21.6,10.8,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,19:00,20.8,11.7,,,,100.69,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,20:00,20.5,11.6,,,,100.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,21:00,20.3,13.8,,,,100.7,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,22:00,20.2,15.4,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,12,23:00,19.6,15,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,0:00,19.7,14.8,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,1:00,19.3,15.2,,,,100.6,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,2:00,17.9,14.8,,,,100.61,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,3:00,16.5,13.6,,,,100.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,4:00,15.9,13.3,,,,100.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,5:00,15.7,12.9,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,6:00,15.5,12.7,,,,100.54,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,7:00,16.3,12,,,,100.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,8:00,19.5,12.1,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,9:00,21.1,14,,,,100.56,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,10:00,21.7,14.8,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,11:00,23.1,15.6,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,12:00,24.5,15.8,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,13:00,25.9,14.8,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,14:00,26.7,14.5,,,,100.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,15:00,27.2,13.7,,,,100.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,16:00,26.1,15.2,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,17:00,25.7,14,,,,100.19,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,18:00,25.1,13.9,,,,100.22,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,19:00,24.2,13.4,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,20:00,23.9,13.3,,,,100.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,21:00,23.6,14.2,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,22:00,22.7,14.9,,,,100.26,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,13,23:00,22,15.1,,,,100.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,0:00,22.5,14.9,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,1:00,22.8,15.1,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,2:00,22.6,15.8,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,3:00,21.7,16.4,,,,100.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,4:00,20.5,15.1,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,5:00,19.6,13.9,,,,100.49,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,6:00,19,13.2,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,7:00,18.4,11.9,,,,100.65,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,8:00,17.9,10.9,,,,100.73,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,9:00,18,11.3,,,,100.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,10:00,17.8,10.2,,,,100.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,11:00,17.5,10.9,,,,100.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,12:00,19.9,11.4,,,,100.96,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,13:00,21,9.7,,,,100.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,14:00,21.9,8.4,,,,100.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,15:00,22,5.8,,,,100.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,16:00,21.3,6.1,,,,100.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,17:00,21.2,4.8,,,,100.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,18:00,20.4,5.8,,,,100.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,19:00,19.1,8.9,,,,101.02,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,20:00,17.8,10,,,,101.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,21:00,16.9,10.1,,,,101.12,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,22:00,15.8,10.2,,,,101.15,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,14,23:00,15.4,10.1,,,,101.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,0:00,15,10.3,,,,101.22,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,1:00,14.7,9.8,,,,101.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,2:00,14.1,8.5,,,,101.28,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,3:00,13.5,8.2,,,,101.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,4:00,12.8,8.3,,,,101.31,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,5:00,12.5,8,,,,101.32,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,6:00,12.1,8,,,,101.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,7:00,12,8,,,,101.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,8:00,13.4,8.7,,,,101.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,9:00,14.4,9.4,,,,101.46,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,10:00,16,10.7,,,,101.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,11:00,16.8,11.4,,,,101.42,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,12:00,18.5,10.7,,,,101.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,13:00,18.2,10.1,,,,101.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,14:00,19,10.1,,,,101.21,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,15:00,19.2,9.2,,,,101.16,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,16:00,18.1,8.4,,,,101.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,17:00,18,8.8,,,,101.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,18:00,17.5,8,,,,101.11,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,19:00,16.9,9.1,,,,101.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,20:00,16.7,10.3,,,,101.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,21:00,16.6,9.9,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,22:00,16.2,10.4,,,,101.08,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,15,23:00,15.4,10.5,,,,101.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,0:00,14.8,10.1,,,,101.07,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,1:00,15.1,10.9,,,,101.02,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,2:00,14.2,10.7,,,,101.01,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,3:00,14,10.1,,,,101,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,4:00,13.5,9.9,,,,100.95,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,5:00,13.7,10.1,,,,100.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,6:00,13.7,10.2,,,,100.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,7:00,14.8,11.7,,,,100.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,8:00,17.2,13.3,,,,100.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,9:00,18.5,13.2,,,,100.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,10:00,19.5,11.2,,,,100.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,11:00,19.9,10.5,,,,100.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,12:00,20.7,10.6,,,,100.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,13:00,21.7,10.7,,,,100.76,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,14:00,22.2,10.8,,,,100.68,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,15:00,21.4,10.5,,,,100.59,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,16:00,20.8,13.8,,,,100.55,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,17:00,20.6,13.9,,,,100.53,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,18:00,20.2,14.6,,,,100.5,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,19:00,19.7,15.3,,,,100.48,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,20:00,19.8,15.8,,,,100.48,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,21:00,19.9,16.8,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,22:00,20.2,17.5,,,,100.43,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,16,23:00,20.3,17.7,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,0:00,20.6,17.1,,,,100.39,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,1:00,20.5,16.9,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,2:00,20.1,16.8,,,,100.3,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,3:00,20.1,17.1,,,,100.23,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,4:00,20,17.2,,,,100.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,5:00,20,17.5,,,,100.18,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,6:00,19.3,17.9,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,7:00,19.5,18.1,,,,100.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,8:00,19.8,17.7,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,9:00,21.1,18.5,,,,100.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,10:00,22.1,19.7,,,,100.05,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,11:00,21.7,19.4,,,,100.04,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,12:00,21,19.4,,,,99.98,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,13:00,21.2,19.8,,,,99.9,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,14:00,21.3,19.8,,,,99.86,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,15:00,21.3,19.8,,,,99.79,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,16:00,21.2,19.5,,,,99.74,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,17:00,21,19.3,,,,99.73,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,18:00,21.1,19.7,,,,99.77,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,19:00,20.6,19,,,,99.84,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,20:00,20.1,18.3,,,,99.91,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,21:00,19.9,18.3,,,,99.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,22:00,19.5,18,,,,99.87,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,17,23:00,19.6,17.9,,,,99.89,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,0:00,19.6,18,,,,99.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,1:00,19.3,17.6,,,,99.92,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,2:00,18.7,17.3,,,,99.93,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,3:00,18.7,17.2,,,,99.94,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,4:00,18.7,17.4,,,,99.97,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,5:00,18.5,17.2,,,,100.02,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,6:00,18.1,17,,,,100.04,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,7:00,18.5,17.5,,,,100.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,8:00,19.1,17.4,,,,100.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,9:00,20.1,17.3,,,,100.12,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,10:00,21.6,17.6,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,11:00,22.1,17.8,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,12:00,23,17.7,,,,100.1,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,13:00,24.3,17.9,,,,100.06,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,14:00,24.3,17.8,,,,100.03,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,15:00,24.9,17.5,,,,100.01,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,16:00,23.8,18.5,,,,99.99,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,17:00,23.8,17.2,,,,99.96,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,18:00,23,16.6,,,,100,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,19:00,22.1,13.7,,,,100,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,20:00,21.1,13.6,,,,100.09,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,21:00,21.5,14.4,,,,100.13,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,22:00,19.2,14.8,,,,100.16,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,18,23:00,20,15.2,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,0:00,18.9,15.6,,,,100.19,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,1:00,18.2,15.3,,,,100.19,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,2:00,17.9,15.4,,,,100.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,3:00,17.7,15.3,,,,100.17,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,4:00,17.9,15.7,,,,100.2,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,5:00,16.9,15.1,,,,100.24,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,6:00,16.5,15,,,,100.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,7:00,17.3,15.6,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,8:00,20.4,15.7,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,9:00,22.1,13.8,,,,100.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,10:00,,,,,,,
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,11:00,24.5,14.2,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,12:00,24.8,15.3,,,,100.37,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,13:00,25.2,15.2,,,,100.36,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,14:00,25.2,13.7,,,,100.27,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,15:00,25.2,14.8,,,,100.29,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,16:00,24.7,14.8,,,,100.27,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,17:00,24.1,15.4,,,,100.25,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,18:00,24.1,15.5,,,,100.26,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,19:00,23.3,16.3,,,,100.32,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,20:00,23,17.9,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,21:00,22.1,18.2,,,,100.41,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,22:00,21.1,18.1,,,,100.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,19,23:00,21.2,16.8,,,,100.35,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,0:00,20.4,16.2,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,1:00,18.8,16.3,,,,100.34,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,2:00,18.7,16,,,,100.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,3:00,19,15.5,,,,100.38,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,4:00,19.4,16.2,,,,100.4,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,5:00,19.7,16.1,,,,100.45,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,6:00,19.7,15.7,,,,100.47,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,7:00,19.5,16,,,,100.52,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,8:00,21.5,15.5,,,,100.57,NA
ON,31688,TORONTO CITY,43.67,-79.4,X9X X9X,2016,9,20,9:00,22.7,14.4,,,,100.6,NA
